repository	commit	blob	path	kind	status	review_method	finding_ids	notes
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	30130f0d406f622ec8e3bbc7a8bf3eb625ce857e	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/organizations/composables/DiscoverOrganizationSuggestion.kt	source	static-reviewed	Full source review with caller/data-model tracing		Discover list pagination triggers, cards, placeholders, mapping, labels, and navigation callbacks reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	d91e98848ac78ce2a7300cf284ea699096fadb92	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/rentals/DiscoverRentalList.kt	source	static-reviewed	Full source review with caller/data-model tracing		Discover list pagination triggers, cards, placeholders, mapping, labels, and navigation callbacks reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	bbbddab3ba0b151e87708998428788b41296b5b2	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/rentals/RentalSchedulingUtils.kt	source	needs-followup	Full algorithm review reconciled with canonical server rental-order validator	APP-090,APP-091,APP-096,TEST-004	Range coverage, slot matching, date/time conversion, pricing, and bounds reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	32651817494d7725bce1de40c1b66fa7ad689822	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/rentals/composables/DiscoverRentalCard.kt	source	static-reviewed	Full source review with caller/data-model tracing		Discover list pagination triggers, cards, placeholders, mapping, labels, and navigation callbacks reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	9c0de156975d129ba2274946bfb4cc5d10abc4aa	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/rentals/composables/DiscoverRentalCardPlaceholder.kt	source	static-reviewed	Full source review with caller/data-model tracing		Discover list pagination triggers, cards, placeholders, mapping, labels, and navigation callbacks reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	3be656ae7914fdafca83d9be0560094871c6f902	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/rentals/composables/DiscoverRentalSuggestion.kt	source	static-reviewed	Full source review with caller/data-model tracing		Discover list pagination triggers, cards, placeholders, mapping, labels, and navigation callbacks reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	dbca3f244657fbb6d53f36213fcd745e3306dc4e	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/rentals/composables/RentalBuilderContent.kt	source	needs-followup	Full composable and interaction review including accessibility semantics	APP-091,APP-095,APP-096,TEST-004	Rental grid, selection resize/delete, price display, week navigation, and availability rendering reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	81d9bfbe7621998b2ed7aee7b253b4727722caa8	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/rentals/composables/RentalConfirmationContent.kt	source	needs-followup	Full source review reconciled with reservation component and server order flow	APP-091,TEST-004	Confirmation summary and submit gating reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	c8c5830e741bdc04a8edc636d40f98bd17f6c5c7	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/tabs/teams/DiscoverTeamList.kt	source	static-reviewed	Full source review with caller/data-model tracing		Discover list pagination triggers, cards, placeholders, mapping, labels, and navigation callbacks reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	9d62b9ec2efa83ad9a409b450313dbc265363dc9	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/util/EventFilter.kt	source	needs-followup	Full filter algorithm and test review	APP-094,TEST-004	Price/date/sport/tag semantics reviewed; weekly interval upper-bound is incorrect.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	dede4f8be11196c2e799941716f90157794caead	composeApp/src/commonMain/kotlin/com/razumly/mvp/eventSearch/util/TextPatterns.kt	source	needs-followup	Full source review and full Kotlin reference scan	LEG-011	Definition-only volleyball-specific stylized text experiment.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	9d1fd8c8e13039805b6a584fc50b878aa42c6f82	composeApp/src/commonMain/kotlin/com/razumly/mvp/matchDetail/MatchContentComponent.kt	source	static-reviewed	full source review with repository/server scoring-contract reconciliation	APP-116,APP-117,APP-118,APP-119,DATA-028,DATA-029,TEST-005,LEG-013	Reviewed complete component including permissions, check-ins, timers, direct scoring, incident retry/persistence, segment confirmation/finalization, rule resolution, and cleanup.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	a6c083035fdd51c76681728d783d1294eed1d9b7	composeApp/src/commonMain/kotlin/com/razumly/mvp/matchDetail/MatchDetailScreen.kt	source	needs-followup	cross-repository refund scope and UI review	APP-074	Unsafe team-label rendering section reviewed; whole large screen remains incomplete.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	c59d69d379f9482b99f2233b1282237c14175853	composeApp/src/commonMain/kotlin/com/razumly/mvp/matchDetail/MatchDetailsPanel.kt	source	static-reviewed	full source review in match lifecycle and accessibility context		Reviewed complete summary/action panel including status/actions, actual times, team check-ins, segment results, and incident rendering; no additional standalone defect promoted.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	003df75f2091d97e9411a6ff23e739ba08bc357b	composeApp/src/commonMain/kotlin/com/razumly/mvp/organizationDetail/OrganizationDetailComponent.kt	source	needs-followup	Full source review with payment/signing/rental/list/repository/server contract tracing	APP-044,APP-088,APP-089,APP-091,APP-092,APP-097,APP-098,APP-099,APP-100,APP-101,APP-102,TEST-004	Full component reviewed: lifecycle, all refresh/mutation flows, product/team/rental checkout, signature polling, navigation, and helpers.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	c79c54643e9d9df581cd1cc401df1eff442db210	composeApp/src/commonMain/kotlin/com/razumly/mvp/organizationDetail/OrganizationDetailScreen.kt	source	needs-followup	Full screen source review with rental checkout/navigation/server contract tracing	DATA-020,APP-091,APP-092,APP-095,APP-099,APP-100,APP-101,APP-102,TEST-004	All organization tabs, rental selection/order construction, completion navigation, store/team dialogs, messages/errors, and prompts reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	0bf71aa69b3b4e52b0ae4b7bdbfec5ed04d4bd2e	composeApp/src/commonMain/kotlin/com/razumly/mvp/organizationDetail/OrganizationReviewsContent.kt	source	needs-followup	Full reviews UI source review reconciled with component/repository/server payload	APP-097,APP-098	Summary, preview, editor, delete/report dialogs, and full list reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	36fbe2a8e0f2e5f25b2746c4bec5726ee298d40f	composeApp/src/commonMain/kotlin/com/razumly/mvp/profile/ProfileComponent.kt	source	needs-followup	Full source review with payment, profile, family, invite, schedule, document, discount, social, and server/repository contract tracing	APP-001,APP-044,APP-067,APP-100,APP-102,APP-107,APP-108,APP-109,APP-110,APP-111,DATA-019,DATA-027,SEC-041	Full 2,888-line component reviewed, including every state model, navigation child, refresh/mutation/payment/signing flow, and helper.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	2ba2e59e0e679bb469cdd28189037e0241d4a758	composeApp/src/commonMain/kotlin/com/razumly/mvp/profile/ProfileFeatureScreens.kt	source	needs-followup	Targeted static review plus Android v1.6.14 profile feature runtime	APP-019,UI-001	Confirmed template empty-state dead end and child future-DOB behavior; exhaustive whole-file review pending.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	fd5d91c874969d15886414b7b659b9dd4dae3041	composeApp/src/commonMain/kotlin/com/razumly/mvp/profile/ProfileHomeScreen.kt	source	needs-followup	Targeted static review plus Android v1.6.14 profile feature runtime	APP-019,UI-001	Confirmed template empty-state dead end and child future-DOB behavior; exhaustive whole-file review pending.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	e4765fb7d483950bdeccdc0081589873a7d9bdac	composeApp/src/commonMain/kotlin/com/razumly/mvp/profile/ProfileMyScheduleScreen.kt	source	needs-followup	Full active schedule source review plus full Kotlin reference and server schedule tracing	APP-109,LEG-012	Active ScheduleView adapter/cards/filter and 200-event backend snapshot reviewed; unused local calendar identified.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	bedd430666c90a8be4326964314e7cc5480e6490	composeApp/src/commonMain/kotlin/com/razumly/mvp/profile/ProfileScreen.kt	source	static-reviewed	Full source review with child/prompt/payment wiring trace		Profile child routing, payment preparation, popup/loading injection, and global dialogs reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	e1cca941d0e2c62dd52b5429c96e332341da5bde	composeApp/src/commonMain/kotlin/com/razumly/mvp/profile/profileDetails/ProfileDetailsComponent.kt	source	needs-followup	complete shared feature source review	APP-045,APP-055,APP-056,APP-068	Complete component review; upload and loading ownership defects recorded.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	562d56f6278b4d1a3ea7c7b5fa18df7de2d7df1e	composeApp/src/commonMain/kotlin/com/razumly/mvp/profile/profileDetails/ProfileDetailsScreen.kt	source	needs-followup	Full form/composable review reconciled with component, repositories, and server PATCH contract	APP-103,APP-104,APP-105,APP-106,DATA-027	Draft initialization, validation, password save, generic user patch, image selection/deletion, account deletion, and feedback reviewed.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	3a2e708d87b0b578b1687e2b98340ea0ce9c059a	composeApp/src/commonMain/kotlin/com/razumly/mvp/profileCompletion/ProfileCompletionComponent.kt	source	needs-followup	complete shared feature source review	APP-045,APP-068	Complete component review; upload lifecycle findings originate in repository/conversion path.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	a39419877b992567ceb9ff43cb81f145b076001b	composeApp/src/commonMain/kotlin/com/razumly/mvp/profileCompletion/ProfileCompletionScreen.kt	source	needs-followup	Targeted static architecture data-flow platform and legacy trace	DB/DATA/APP/UI/LEG findings in README	Concrete behavior proven; full-file review and remaining runtime states still required.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	35835f9b643dddf2f1a11b572b4f50895f207a00	composeApp/src/commonMain/kotlin/com/razumly/mvp/refundManager/RefundManagerComponent.kt	source	needs-followup	cross-repository refund scope and UI review	APP-055,APP-056,APP-075	Complete component implementation and lifecycle/concurrency review.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	d61ed339c193f7a752e512089a9f7ccc308b891d	composeApp/src/commonMain/kotlin/com/razumly/mvp/refundManager/RefundManagerScreen.kt	source	needs-followup	cross-repository refund scope and UI review	APP-075,APP-076	Complete refund screen review and backend/model scope traced.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	ecfb8e0dcb476d321743e9794192fd3a4fa19ee8	composeApp/src/commonMain/kotlin/com/razumly/mvp/teamManagement/CreateOrEditTeamScreen.kt	source	needs-followup	team create/invite screen review	APP-015,APP-082	Validation and invite-search findings recorded; whole large screen follow-up retained.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	8586a6592517c17017a735fedf233c0dec8f98e0	composeApp/src/commonMain/kotlin/com/razumly/mvp/teamManagement/TeamManagementComponent.kt	source	needs-followup	complete team management component/screen review	APP-079,APP-080,APP-081,APP-082,APP-055,APP-056	Complete component source and repository/screen contract review.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	daa49c0460ed76b8bb246edcc02a6698bc95d7a3	composeApp/src/commonMain/kotlin/com/razumly/mvp/teamManagement/TeamManagementScreen.kt	source	needs-followup	complete team management component/screen review	APP-080,APP-081,APP-082	Complete screen source and component error/search behavior review.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	80edb98960c64041d56872e40f46e8ac49232ed7	composeApp/src/commonMain/kotlin/com/razumly/mvp/userAuth/AuthComponent.kt	source	runtime-verified	Static review plus Android emulator v1.6.14 UI-tree/logcat verification	UI-001,DB-001	Current HEAD installed as versionName 1.6.14/versionCode 67. Login/signup rendered; UI-tree-derived taps reached DOB picker and accepted future 2026-07-11 on 2026-07-10. Startup log showed schema 23->32 database deletion.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	5259bc4099021d5fd34945d20336277a06c202fc	composeApp/src/commonMain/kotlin/com/razumly/mvp/userAuth/AuthScreen.kt	source	runtime-verified	Static review plus Android emulator v1.6.14 UI-tree/logcat verification	UI-001,DB-001	Current HEAD installed as versionName 1.6.14/versionCode 67. Login/signup rendered; UI-tree-derived taps reached DOB picker and accepted future 2026-07-11 on 2026-07-10. Startup log showed schema 23->32 database deletion.
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	2a72bf5572181aa87ce13ece185efd207715709d	composeApp/src/commonTest/kotlin/com/razumly/mvp/chat/ChatTermsGatingTest.kt	test	static-reviewed	Full static review of chat consent-gating component tests and fakes		No additional finding
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	78baf0ab8ef27c13d98a136f91491e34ffcabba2	composeApp/src/commonTest/kotlin/com/razumly/mvp/chat/composables/ChatListAvatarRenderModelTest.kt	test	static-reviewed	Full static review of UI test assertions and covered interactions		No additional finding
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	6e9137a57390e80104260c16b9286c178e235eee	composeApp/src/commonTest/kotlin/com/razumly/mvp/chat/composables/ChatMessageBubbleTest.kt	test	static-reviewed	Full static review of unit test assertions and covered branches		No additional finding
mvp-app	680c96c00afadc4f932422e148604c488f606cf1	2383118dcb7efa5d025c051466ad8f2344d06d33	composeApp/src/commonTest/kotlin/com/razumly/mvp/chat/composables/ChatScrollPolicyTest.kt	test	static-reviewed	Full static review of unit test assertions and covered branches		No additional finding
